commodity,state,district,mandi,min_price,max_price,modal_price,arrival_date
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1817,2135,1981,2026-08-26
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2069,2712,2332,2026-08-27
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1832,2323,2065,2026-08-28
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2105,2690,2317,2026-08-01
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1819,2534,2133,2026-08-02
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1840,2254,2125,2026-08-03
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2198,2674,2323,2026-08-04
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1902,2302,2192,2026-08-05
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1901,2456,2055,2026-08-06
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1833,2369,2136,2026-08-07
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2106,2671,2248,2026-08-08
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2036,2637,2285,2026-08-09
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2079,2767,2356,2026-08-10
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2270,2736,2450,2026-08-11
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2024,2367,2167,2026-08-12
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1968,2439,2194,2026-08-13
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1759,2392,2027,2026-08-14
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2152,2613,2479,2026-08-15
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1930,2530,2164,2026-08-16
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1700,2281,1956,2026-08-17
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2050,2434,2189,2026-08-18
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1928,2332,2038,2026-08-19
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1974,2349,2211,2026-08-20
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2143,2824,2487,2026-08-21
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2079,2614,2222,2026-08-22
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1937,2451,2205,2026-08-23
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1912,2493,2232,2026-08-24
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1851,2213,2042,2026-08-25
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2008,2781,2323,2026-08-26
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2164,2523,2394,2026-08-27
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1925,2628,2259,2026-08-28
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2120,2639,2379,2026-08-01
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2251,2803,2444,2026-08-02
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1663,2199,1903,2026-08-03
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1854,2321,2043,2026-08-04
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1869,2302,2189,2026-08-05
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1916,2368,2252,2026-08-06
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1652,2245,1919,2026-08-07
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1922,2494,2204,2026-08-08
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1718,2118,1908,2026-08-09
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2370,2785,2537,2026-08-10
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1853,2417,2052,2026-08-11
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1841,2242,2075,2026-08-12
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2133,2768,2433,2026-08-13
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2028,2630,2268,2026-08-14
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2052,2792,2400,2026-08-15
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1867,2260,2122,2026-08-16
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2175,2723,2325,2026-08-17
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1664,2074,1864,2026-08-18
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1780,2137,1994,2026-08-19
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1917,2410,2177,2026-08-20
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1561,2013,1821,2026-08-21
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2135,2574,2421,2026-08-22
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2013,2406,2175,2026-08-23
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1873,2501,2140,2026-08-24
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2039,2495,2280,2026-08-25
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2172,2642,2312,2026-08-26
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1733,2209,1901,2026-08-27
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1949,2696,2251,2026-08-28
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1970,2437,2232,2026-08-01
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1654,2264,1895,2026-08-02
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1903,2651,2212,2026-08-03
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2139,2612,2277,2026-08-04
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2017,2661,2220,2026-08-05
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1866,2159,1966,2026-08-06
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1898,2559,2211,2026-08-07
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1666,1930,1825,2026-08-08
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1857,2272,2019,2026-08-09
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2207,2672,2366,2026-08-10
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1992,2570,2195,2026-08-11
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2264,2817,2505,2026-08-12
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1935,2148,2041,2026-08-13
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2192,2702,2325,2026-08-14
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1977,2509,2175,2026-08-15
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1975,2316,2186,2026-08-16
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1784,2130,1905,2026-08-17
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1923,2346,2159,2026-08-18
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2146,2657,2347,2026-08-19
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1989,2514,2175,2026-08-20
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2068,2772,2345,2026-08-21
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2248,2746,2467,2026-08-22
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1708,2241,1968,2026-08-23
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1750,2242,1947,2026-08-24
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1790,2161,1940,2026-08-25
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2057,2625,2244,2026-08-26
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1888,2541,2142,2026-08-27
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1845,2449,2042,2026-08-28
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1759,2377,2022,2026-08-01
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2088,2593,2425,2026-08-02
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1699,2259,1966,2026-08-03
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1867,2388,2157,2026-08-04
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1876,2223,2037,2026-08-05
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1805,2280,1955,2026-08-06
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2038,2437,2314,2026-08-07
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1949,2418,2195,2026-08-08
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1822,2155,2007,2026-08-09
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1848,2061,1950,2026-08-10
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1841,2454,2163,2026-08-11
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2009,2498,2152,2026-08-12
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2093,2857,2424,2026-08-13
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1979,2527,2134,2026-08-14
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2161,2487,2338,2026-08-15
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2419,2702,2571,2026-08-16
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2058,2617,2306,2026-08-17
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2070,2578,2212,2026-08-18
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2184,2601,2344,2026-08-19
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1640,2185,1918,2026-08-20
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1914,2445,2173,2026-08-21
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1695,2293,1971,2026-08-22
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2228,2776,2423,2026-08-23
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2230,2896,2518,2026-08-24
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1754,2155,1867,2026-08-25
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2137,2841,2483,2026-08-26
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2032,2505,2282,2026-08-27
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2180,2827,2447,2026-08-28
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2004,2618,2205,2026-08-01
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2267,2717,2427,2026-08-02
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1941,2376,2160,2026-08-03
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1784,2073,1907,2026-08-04
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1921,2598,2194,2026-08-05
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1795,2346,2030,2026-08-06
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1970,2464,2213,2026-08-07
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1721,2087,1929,2026-08-08
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1945,2483,2198,2026-08-09
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2153,2703,2373,2026-08-10
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2208,2799,2451,2026-08-11
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2128,2786,2341,2026-08-12
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1918,2390,2155,2026-08-13
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2240,2930,2518,2026-08-14
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1939,2655,2227,2026-08-15
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1908,2418,2042,2026-08-16
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2015,2499,2184,2026-08-17
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2073,2501,2232,2026-08-18
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2136,2777,2315,2026-08-19
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2125,2815,2458,2026-08-20
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1818,2431,2061,2026-08-21
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1951,2228,2059,2026-08-22
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1667,2170,1840,2026-08-23
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1959,2449,2244,2026-08-24
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2181,2689,2346,2026-08-25
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2130,2690,2293,2026-08-26
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2205,2941,2482,2026-08-27
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1727,2298,1981,2026-08-28
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1955,2399,2203,2026-08-01
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2096,2720,2435,2026-08-02
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2120,2711,2287,2026-08-03
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1974,2647,2280,2026-08-04
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2347,2864,2640,2026-08-05
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1843,2324,2119,2026-08-06
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2035,2735,2345,2026-08-07
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1993,2494,2301,2026-08-08
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1813,2445,2051,2026-08-09
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1728,2212,1984,2026-08-10
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1821,2097,1970,2026-08-11
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1820,2294,1991,2026-08-12
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2167,2770,2349,2026-08-13
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2013,2368,2242,2026-08-14
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2137,2582,2265,2026-08-15
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1763,2302,1920,2026-08-16
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1975,2617,2237,2026-08-17
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1899,2456,2180,2026-08-18
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1677,1976,1872,2026-08-19
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1873,2505,2093,2026-08-20
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1908,2447,2171,2026-08-21
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1998,2429,2172,2026-08-22
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1542,1972,1809,2026-08-23
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2094,2504,2364,2026-08-24
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1818,2250,1948,2026-08-25
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2181,2807,2486,2026-08-26
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1906,2166,2032,2026-08-27
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2146,2560,2272,2026-08-28
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2005,2521,2286,2026-08-01
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1798,2355,2032,2026-08-02
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2055,2399,2265,2026-08-03
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2581,2950,2806,2026-08-04
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1893,2509,2121,2026-08-05
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1974,2323,2104,2026-08-06
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1778,2090,1966,2026-08-07
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1856,2292,2049,2026-08-08
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1863,2551,2126,2026-08-09
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1923,2651,2253,2026-08-10
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1922,2515,2142,2026-08-11
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2022,2621,2280,2026-08-12
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2308,2784,2474,2026-08-13
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1887,2190,2009,2026-08-14
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1857,2283,2154,2026-08-15
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2018,2644,2341,2026-08-16
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2078,2660,2402,2026-08-17
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1772,2243,2079,2026-08-18
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2068,2524,2324,2026-08-19
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2059,2568,2356,2026-08-20
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2101,2697,2320,2026-08-21
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1762,2162,2056,2026-08-22
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1930,2543,2192,2026-08-23
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1931,2351,2038,2026-08-24
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1986,2432,2238,2026-08-25
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1982,2536,2123,2026-08-26
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1472,2075,1732,2026-08-27
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2004,2546,2214,2026-08-28
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2042,2479,2307,2026-08-01
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2231,2959,2527,2026-08-02
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2016,2403,2279,2026-08-03
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2213,2810,2361,2026-08-04
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1911,2534,2124,2026-08-05
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1787,2344,1986,2026-08-06
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2041,2452,2199,2026-08-07
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2139,2441,2268,2026-08-08
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1824,2097,1956,2026-08-09
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1929,2421,2241,2026-08-10
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2157,2577,2289,2026-08-11
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1784,2398,2079,2026-08-12
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2028,2580,2187,2026-08-13
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1674,2097,1835,2026-08-14
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1881,2625,2205,2026-08-15
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2190,2568,2320,2026-08-16
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2285,2764,2423,2026-08-17
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2335,2818,2524,2026-08-18
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2252,2526,2376,2026-08-19
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2110,2479,2243,2026-08-20
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2158,2643,2314,2026-08-21
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1987,2509,2111,2026-08-22
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2124,2627,2367,2026-08-23
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1765,2325,1963,2026-08-24
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2002,2621,2259,2026-08-25
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1763,2300,1953,2026-08-26
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2107,2686,2327,2026-08-27
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2027,2445,2269,2026-08-28
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1918,2473,2124,2026-08-01
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1852,2444,2131,2026-08-02
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1761,2381,2040,2026-08-03
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1939,2294,2154,2026-08-04
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2076,2505,2313,2026-08-05
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2095,2669,2287,2026-08-06
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2056,2615,2339,2026-08-07
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2159,2643,2374,2026-08-08
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1994,2352,2107,2026-08-09
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1933,2437,2240,2026-08-10
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1967,2495,2197,2026-08-11
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1851,2499,2123,2026-08-12
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1907,2218,2043,2026-08-13
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2171,3003,2540,2026-08-14
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1849,2225,2053,2026-08-15
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2000,2514,2347,2026-08-16
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1879,2289,2162,2026-08-17
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2086,2636,2311,2026-08-18
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1820,2295,2103,2026-08-19
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2022,2417,2247,2026-08-20
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2126,2742,2318,2026-08-21
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2078,2582,2309,2026-08-22
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2215,2723,2462,2026-08-23
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2302,2611,2428,2026-08-24
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2023,2605,2177,2026-08-25
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1912,2378,2035,2026-08-26
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2098,2663,2345,2026-08-27
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1968,2501,2088,2026-08-28
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2000,2622,2266,2026-08-01
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2011,2278,2127,2026-08-02
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1875,2570,2187,2026-08-03
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1861,2352,2173,2026-08-04
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2193,2600,2322,2026-08-05
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1872,2241,1988,2026-08-06
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2008,2528,2225,2026-08-07
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1960,2234,2076,2026-08-08
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2009,2430,2311,2026-08-09
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1902,2370,2191,2026-08-10
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2030,2545,2140,2026-08-11
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1756,2362,1998,2026-08-12
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1694,2242,1971,2026-08-13
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2101,2549,2301,2026-08-14
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1784,2418,2076,2026-08-15
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1896,2462,2166,2026-08-16
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1925,2332,2136,2026-08-17
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1717,2242,1893,2026-08-18
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1610,2113,1864,2026-08-19
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2193,2634,2444,2026-08-20
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2126,2504,2377,2026-08-21
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2113,2722,2391,2026-08-22
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1867,2281,2132,2026-08-23
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1978,2454,2104,2026-08-24
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2093,2642,2204,2026-08-25
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2126,2549,2355,2026-08-26
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2167,2539,2329,2026-08-27
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2200,2790,2428,2026-08-28
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2064,2733,2348,2026-08-01
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1892,2508,2195,2026-08-02
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2052,2582,2321,2026-08-03
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2103,2638,2265,2026-08-04
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1915,2183,2018,2026-08-05
Tomato,Karnataka,Hubli,Hubli APMC Mandi,2061,2580,2239,2026-08-06
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2050,2511,2269,2026-08-07
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1984,2411,2285,2026-08-08
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1969,2663,2252,2026-08-09
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,1587,1978,1778,2026-08-10
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1850,2452,2093,2026-08-11
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,2026,2635,2247,2026-08-12
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,2033,2442,2200,2026-08-13
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1838,2413,2112,2026-08-14
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2093,2606,2273,2026-08-15
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1774,2281,2000,2026-08-16
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1924,2526,2205,2026-08-17
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1891,2337,2143,2026-08-18
Tomato,Karnataka,Mysore,Mysore APMC Mandi,2012,2426,2162,2026-08-19
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2065,2731,2284,2026-08-20
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1673,2048,1911,2026-08-21
Tomato,Karnataka,Shimoga,Shimoga APMC Mandi,1993,2518,2287,2026-08-22
Tomato,Karnataka,Bangalore,Bangalore APMC Mandi,1761,2052,1923,2026-08-23
Tomato,Karnataka,Mysore,Mysore APMC Mandi,1983,2438,2208,2026-08-24
Tomato,Karnataka,Belgaum,Belgaum APMC Mandi,2027,2601,2318,2026-08-25
Tomato,Karnataka,Hubli,Hubli APMC Mandi,1942,2437,2078,2026-08-26
